song_id	song_name	display_artist	artist_id	spotify_id
21194	It Wasn t Me	Shaggy Featuring Ricardo "RikRok" Ducent	278838	null
21203	Do You	Funkmaster Flex Featuring DMX	302561	null
21205	Where I Wanna Be	Damizza Presents Shade Sheist Featuring Nate Dogg	null	3wQ8RcbLwNRH53FelAVCkX
21212	How Many Licks?	Lil  Kim Featuring Sisqo	307304	6kOxgUr5dnr2OHY9cB1LjR
21220	South Side	Moby Featuring Gwen Stefani	311606	5ipR3ujvDwVpg9y39OnUM1
21226	Don t Tell Me	Madonna	308786	5sC4GlhZ9zCb6gPxSIbX5j
21227	It s Over Now	112	431840	null
21232	Is That Your Chick	Memphis Bleek Featuring Jay-Z	310499	4aWxp4mBOnWIUDlXb4ngaV
21234	It Wasn't Me	Shaggy Featuring Ricardo "RikRok" Ducent	278838	0OaunKfsxkgBvPv68jBbmm
21257	Put It On Me	Ja Rule Featuring Lil' Mo And Vita	276599	5gqLrmlLQBxTPUITaF1Jz3
21258	All Good?	De La Soul Featuring Chaka Khan	300556	79P7oiTCUliF8AQTzUiK24
21259	Oh No	Mos Def & Pharoahe Monch Featuring Nate Dogg	311830	null
21264	Angel	Shaggy Featuring Rayvon	278838	2W31oMmNa2wHNyavreExkH
21312	Ride Wit Me	Nelly Featuring City Spud	312110	06iMqWThw4w8fTFyccvOwr
21328	Take It To Da House	Trick Daddy Featuring The SNS Express	430432	1wLhwzPAtze5JT8qqXlqaO
21337	Get Ur Freak On	Missy "Misdemeanor" Elliott	311506	6zsk6uF3MxfIeHPlubKBvR
21338	Lay Low	Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz	279664	4QNJd8ma02Oy9PBenHErs1
21343	Fiesta	R. Kelly Featuring Jay-Z	277270	50aYYSNIEfwUjCvjDgkrQe
21359	Puppy Love	Lil Bow Wow Featuring Jagged Edge	307281	5Jq8QicNigBRhkxq6qhAx3
21363	Let Me Blow Ya Mind	Eve Featuring Gwen Stefani	301945	3RmKpob8xzv1pzHEQrMJah
21376	I Cry	Ja Rule Featuring Lil' Mo	276599	1CP0DS790dxOfCXXp7WHDP
21382	Superwoman Pt. II	Lil' Mo Featuring Fabolous	307315	3xYwc8Jjv47NbtnYGn8Bvt
21389	Wait A Minute	Ray J Featuring Lil' Kim	364678	2Nc7IN8hd1G9zGiuWv2HLG
21390	Let's Get It	Three The... G. Dep, P. Diddy & Black Rob	null	7oJx0X8oh4VYb7ywclvzJg
21394	Music	Erick Sermon Featuring Marvin Gaye	301838	2g4SumkFZpHOypfF5xng9Z
21395	Where The Party At	Jagged Edge With Nelly	null	5mNV8Mz59bzyuQ53gTw0c0
21397	We Need A Resolution	Aaliyah Featuring Timbaland	275352	6atXVmQLlEOnYDqBHlzYV2
21416	Loverboy	Mariah Carey Featuring Cameo	309388	0rtDDIIiHZL19ZLUwGR74C
21421	What It Is	Violator Featuring Busta Rhymes	null	3xuobJ0EyP0Boajt7p8xWq
21427	One Minute Man	Missy "Misdemeanor" Elliott Featuring Ludacris	311506	null
21429	Area Codes	Ludacris Featuring Nate Dogg	308504	4PvuRNH2k5wZt1kSqiIbEj
21430	Miss California	Dante Thomas Featuring Pras	300268	null
21437	Can't Deny It	Fabolous Featuring Nate Dogg	276136	7K4Aq4awgYvDKEJdEvvl4j
21449	I'll Fly With You (L'amour Toujours)	Gigi D'Agostino	302828	06KpQPgrISJm8s5dHYeqXv
21451	Castles In The Sky	Ian Van Dahl Featuring Marsha	276470	1AyMm0UfxY4eKHdRvZxdHB
21468	Bia' Bia'	Lil Jon & The East Side Boyz Featuring Ludacris, Too Short, Big Kap & Chyna Whyte	307237	5s992kwS2vr9SgrQsBootT
21473	Livin' It Up	Ja Rule Featuring Case	276599	0UZ5D7IZkiR3ZUYl6AK0do
21477	Living It Up	Ja Rule Featuring Case	276599	null
21490	Shine	Lil' Wayne Featuring Baby, Mack 10 & Mickey	307264	2mUiyw2DFg4tNgsRkY1NCp
21496	John Doe	Public Announcement Featuring LeLe	354651	2seY1Vy7jidW4bxk98n2eh
21500	Do U Wanna Roll (Dolittle Theme)	R.L., Snoop Dogg & Lil' Kim	null	null
21502	Caramel	City High Featuring Eve	299356	5dXmPzPDTMWmxmpzxAV1JZ
21514	Ballin' Out Of Control	Jermaine Dupri Featuring Nate Dogg	304478	65EZ286Mq5YZDPm1PF0JC5
21522	We Thuggin'	Fat Joe Featuring R. Kelly	302021	2EcW94ak7kYH4mDMvI7iWg
21523	Diddy	P. Diddy Featuring The Neptunes	null	6EtkH6EfTfNLjUHKDylEym
21527	Fatty Girl	Ludacris, LL Cool J & Keith Murray	null	null
21532	From Her Mama (Mama Got A**)	Juvenile	1493176	null
21538	Always On Time	Ja Rule Featuring Ashanti	276599	4YA7nxDtAVE2R1Eryx7uRu
21540	Son Of A Gun	Janet Featuring Missy Elliott, P. Diddy & Carly Simon	null	7iBjvDLhfBrXxsVEUjENOu
21545	Hey Baby	No Doubt Featuring Bounty Killer	312357	0ySdXfvOy7zCc59yz2Dx8q
21547	Take Away	Missy "Misdemeanor" Elliott Featuring Ginuwine & Tweet	null	null
21551	Round & Round	Jonell & Method Man	null	20c7Bngwfg0osDXaWmbqes
21559	Ooohhhwee	Master P Featuring Weebie	309928	588edszV0cVhtgjxhwnigg
21560	Welcome To Atlanta	Jermaine Dupri & Ludacris	null	19VTqucnxJuH6kilNdweTh
21565	Round And Round	Jonell & Method Man	null	20c7Bngwfg0osDXaWmbqes
21571	Thank You	Lil Bow Wow Featuring Jagged Edge & Fundisha	307281	6WCPl01gxSAALfBNLDWKFs
21578	Burn	Mobb Deep Featuring Vita & Noyd	311598	20ccLIFUpfzgX5kSbDakH4
21582	Jigga	Jay-Z	304305	4pnFRnCOfaETea25g0YSvG
21589	I Miss You	DMX Featuring Faith Evans	300046	3DwoQNhaFD3mCKh93w2MHH
21598	What's Luv?	Fat Joe Featuring Ashanti	302021	2mKouqwAIdQnMP43zxR89r
21606	Roc The Mic	Beanie Sigel & Freeway	null	null
21620	Knoc	Knoc-Turn'Al With Dr. Dre & Missy "Misdemeanor" Elliott	null	0EK24txkGSt51YBfVzN7qB
21621	Girlfriend	'N Sync Featuring Nelly	432017	6u5flhVFxKZrl9AApvf2SL
21635	Rainy Dayz	Mary J. Blige Featuring Ja Rule	309851	1F1XjwRzMh8KT2BvH6ISkG
21647	Down A** Chick	Ja Rule Featuring Charli "Chuck" Baltimore	276599	null
21651	Oh Boy	Cam'Ron Featuring Juelz Santana	275868	4gdQ8QShlC3toP9Mkc8DwB
21653	Tell Me What's It Gonna Be	Brian McKnight Featuring Jermaine Dupri	297206	null
21654	I'm Gonna Be Alright	Jennifer Lopez Featuring Nas	304444	3V4jUQxqZdl4rGgBnBLFyr
21659	Be Here	Raphael Saadiq Featuring D'Angelo	361731	7x6ev0H9OAmvuDnyuItBZS
21674	Hero	Chad Kroeger Featuring Josey Scott	362685	4CbKVDZkYKdv69I4bCaKUq
21676	Guess Who's Back	Scarface Featuring Jay-Z & Beanie Sigel	278349	43dtVVfeBWkiXKfFqBi4Qz
21693	Guess?	Scarface Featuring Jay-Z & Beanie Sigel	278349	43dtVVfeBWkiXKfFqBi4Qz
21695	I Need A Girl (Part Two)	P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggieri	null	null
21700	Move B***h	Ludacris Featuring Mystikal & Infamous 2.0	308504	null
21708	If I Could Go!	Angie Martinez Featuring Lil' Mo & Sacario	279315	623M2eiRUKVIDJGTuKsvut
21719	Dilemma	Nelly Featuring Kelly Rowland	312110	3vpG3owZ2gsZm5nkZnBtsN
21720	Gangsta Lovin'	Eve Featuring Alicia Keys	301945	0WgLpgUdThEpA5L5K0SKq7
21722	Two Wrongs	Wyclef Jean Featuring Claudette Ortiz	431541	632GESqggMN84rS3sRXy0K
21723	In Da Wind	Trick Daddy Featuring Cee-Lo & Big Boi	430432	0MO5QX9vcpEuC3rYJIkqOh
21730	Po' Folks	Nappy Roots Featuring Anthony Hamilton	276993	22F01qwlQDpxjPN8UQFz8n
21736	Feel It Boy	Beenie Man Featuring Janet	281097	0bQRIkulAImsvK3LOx615N
21744	Don't Mess With My Man	Nivea Featuring Brian & Brandon Casey	312346	39YovPslPCXbFYhlYjsZ2Y
21745	Burnin' Up	Faith Evans Featuring Missy "Misdemeanor" Elliott	276159	2ynwBOV4CsVxyapauFh8mK
21748	Trade It All	Fabolous Featuring P. Diddy & Jagged Edge	276136	6h7PQQIUQSNSAWqRe98MBU
21750	Blue Jeans	Yasmeen Featuing Ghostface Killah	null	713DjChfL2RflBcl5cavQT
21758	Blue Jeans	Yasmeen Featuring Ghostface Killah	431593	713DjChfL2RflBcl5cavQT
21759	Hey Ma	Cam'ron Featuring Juelz Santana, Freekey Zekey & Toya	275868	null
21772	Work It	Missy "Misdemeanor" Elliott	311506	4E5J1e3TFInbO6B35rCscQ
21786	The Streets	WC Featuring Nate Dogg	null	1w9QuE82GTtADusjV8LM3m
21789	The Game Of Love	Santana Featuring Michelle Branch	278142	56hSJsDC7xZSC3QZ2xaCcf
21793	Are We Cuttin'	Pastor Troy Featuring Ms. Jade	327569	51vesPPn8RSVKGhZ93G8q4
21806	React	Erick Sermon Featuring Redman	301838	4psCG36I4hy1h3qgG6o03m
21807	Crush Tonight	Fat Joe Featuring Ginuwine	302021	1fjRcOZYdjUSTl4qt57rhS
21824	Hit The Freeway	Toni Braxton Featuring Loon	430180	2ZijkqwRW54s73jeC5dz9D
21832	Do That...	Baby Featuring P. Diddy	null	2UuYX9gpimgG9woC5cnfV9
21841	Bump, Bump, Bump	B2K & P. Diddy	275500	5tKbrFMvQJlG1reK5aDmkc
21845	Picture	Kid Rock Featuring Sheryl Crow	305827	69j0KoPJuwpnbGWrfn7Yll
21855	Paradise	LL Cool J Featuring Amerie	276751	2xYiHM6BbKacRXjbwCNrL3
21860	Thug Holiday	Trick Daddy Featuring LaTocha Scott	430432	5I3uXbWBJhkZ62znIU6XEq
21861	Come Close To Me	Common Featuring Mary J. Blige	null	null
21863	All I Have	Jennifer Lopez Featuring LL Cool J	304444	3kgutGd839IOYRl6ekeq6V
21864	Mesmerize	Ja Rule Featuring Ashanti	276599	4R6OANdWnhMM9Asu3zjxK6
21867	Gossip Folks	Missy "Misdemeanor" Elliott Featuring Ludacris	311506	null
21878	B R Right	Trina Featuring Ludacris	430452	7iKXO3oCFiiZRniwAJaGa4
21883	Take You Home	Angie Martinez Featuring Kelis	279315	76HwNiaQIPdiKkPr9rIblr
21890	The Jump Off	Lil' Kim Featuring Mr. Cheeks	null	08cqYeYWTjDUqNLVOiJMUF
21892	Beautiful	Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson	279664	4675yUu8AUbE72T94BkLCD
21895	What We Do	Freeway Featuring Jay-Z & Beanie Sigel	302485	5kDkWHFx0AEvJ1Pfm2i0ac
21899	A.D.I.D.A.S.	Killer Mike Featuring Big Boi	305859	4Ol9JFw2Icl79oTqH1sG4t
21900	What Happened To That Boy	Baby Featuring Clipse	275560	20Sp7dNLM3NjIu3TInDqjq
21902	Ma, I Don't Love Her	Clipse Featuring Faith Evans	299443	3VbPE4nMEkIB9PWWquCSGB
21913	I Know What You Want	Busta Rhymes & Mariah Carey Featuring The Flipmode Squad	null	440JHgcmlgu65MbKBg20ba
21915	Can't Let You Go	Fabolous Featuring Mike Shorey & Lil' Mo	276136	6lrRIfQDcikJ5y5DtyZPuJ
21918	Choppa Style	Choppa Featuring Master P	299162	73oaAjfHAtUJDtul0QFlfs
21922	Bring Me To Life	Evanescence Featuring Paul McCoy	301942	4CDoeHIz44HzXq3j6LkZq6
21934	4 Ever	Lil' Mo Featuring Fabolous	307315	null
21939	Big Yellow Taxi	Counting Crows Featuring Vanessa Carlton	299686	1oJSAzNyTUCm36zhFYMcAZ
21951	What Would You Do?	The Isley Brothers Featuring Ronald Isley	416425	7tVibpFBMdBkbMoGj8Icmp
21954	Never Scared	Bonecrusher Featuring Killer Mike & T.I.	296201	6kXTho2v0p2hyPq7KdZGlq
21959	Beware Of The Boys (Mundian To Bach Ke)	Panjabi MC Featuring Jay-Z	277194	3FNmGbwcWuVqsiGxYYy8Wu
21968	Snake	R. Kelly Featuring Big Tigger	277270	3XhCHPfPDafMQx014Sblfy
21974	Like A Pimp	David Banner Featuring Lil' Flip	300400	289MmJCmxYMxC54ZHcd9G0
21981	Roll Wit M.V.P.	Stagga Lee	280290	null
21983	Get Low	Lil Jon & The East Side Boyz Featuring Ying Yang Twins	307237	2HJB0UGH3wzPivgZjnohQG
21986	P***ycat	Missy "Misdemeanor" Elliott	311506	null
21992	How You Want That	Loon Featuring Kelis	1496831	0EEYgsFx2xUQcFcQrwwEV3
21993	Crazy In Love	Beyonce Featuring Jay-Z	281569	5IVuqXILoxVWvWEPm82Jxr
22006	Flipside	Freeway Featuring Peedi Crakk	302485	3dSsqTvkWZLQ7V4y4ftFgV
22009	Into You	Fabolous Featuring Tamia Or Ashanti	276136	4b5aJdOgxps6z0dPe6wCHF
22011	I Want You	Thalia Featuring Fat Joe	377598	1HCPjfa02m5JwcO37LHfYb
22015	Frontin'	Pharrell Featuring Jay-Z	null	6UYMw2dRqtVV60sFPtfgZL
22029	Love At 1st Sight	Mary J. Blige Featuring Method Man	null	null
22032	Let's Get Down	Bow Wow Featuring Baby	297014	43h9fe3xELbJJlyvG363SM
22033	99.9% Sure (I've Never Been Here Before)	Brian McComas	297188	1ts771rk2OxkTTQE6Zk6cb
22043	Why Don't You & I	Santana Featuring Alex Band Or Chad Kroeger	278142	4Xfxmq0n9kMSIeb1EGcNoz
22045	Can't Hold Us Down	Christina Aguilera Featuring Lil' Kim	299251	0cv1Mnb47oMvjVKMc2cyZw
22055	Damn!	YoungBloodZ Featuring Lil Jon	431696	0tLOX3QEuQJtz4FMLxHh10
22056	Na Na Na Na	112 Featuring Super Cat	431840	6EbzdoQBCyM0b9VB4F5uwc
22064	Feelin' Freaky	Nick Cannon Featuring B2K	312232	0X4lKKXNQz7cds7ep89z2b
22075	Cop That Sh#!	Timbaland & Magoo Featuring Missy Elliott	429956	1n9gRlQoxpBxeZVV8nfRF2
22086	Clubbin	Marques Houston Featuring Joe Budden & Pied Piper	309665	1UmI1kV6HpC56GtcMtV22b
22091	Holidae In	Chingy Featuring Ludacris & Snoop Dogg	299137	0FmCLEHfINGqwlyzvklNqy
22116	Hot & Wet	112 Featuring Ludacris	431840	0sPsWYAHvMeHAlsh5sUDCw
22117	Party To Damascus	Wyclef Jean Featuring Missy Elliott	431541	79AFpL0ZvLSNZxY04WV8vc
22118	Roc Ya Body "Mic Check 1,2"	M.V.P. (Most Valuable Playas) Featuring Stagga Lee	276840	null
22121	Me Against The Music	Britney Spears Featuring Madonna	297529	7peLtNQr88aQm6Vy3Heb50
22133	Runnin (Dying To Live)	Tupac Featuring The Notorious B.I.G.	null	null
22144	Salt Shaker	Ying Yang Twins Featuring Lil Jon & The East Side Boyz	431622	4Kd0FzFpOgIGxlBl4HXuFn
22145	Gigolo	Nick Cannon Featuring R. Kelly	312232	1T1ZUKX4X87tVLaBGjwFv4
22150	Shake That Monkey	Too Short Featuring Lil Jon & The East Side Boyz	430262	null
22151	I Can't Take You Anywhere	Scotty Emerick With Toby Keith	null	7xeOspXk9qgSvorRl4LX5p
22158	Slow Jamz	Twista Featuring Kanye West & Jamie Foxx	430584	32UioUCnMFsr2UN7SvDyXj
22159	My Baby	Bow Wow Featuring Jagged Edge	297014	4S6iSQ7Wr8Ugj4PK1iexkt
22161	Gangsta Nation	Westside Connection Featuring Nate Dogg	431289	65iyI1iybyv5ecsfBHSdUf
22165	Not Today	Mary J. Blige Featuring Eve	309851	1tWgwttq1I2RlcJFN1dfNh
22169	Pop That Booty	Marques Houston Featuring Jermaine "JD" Dupri	309665	2AGVPERuDxq13QK9wtLHuZ
22173	Hotel	Cassidy Featuring R. Kelly	298793	4hHXhCRSnOKd6nMGaivmD0
22174	Badaboom	B2K Featuring Fabolous	275500	2ZSp1BC7agz2TkgSATdi9U
22180	Gangsta Girl	Big Tymers Featuring R. Kelly	281696	2C4RRPsDsjghWolIaodRh4
22185	In My Life	Juvenile Featuring Mannie Fresh	1493176	5WXtKPaUn0rgwtv4sGoCUt
22187	Yeah	Usher Featuring Ludacris & Lil Jon	430708	null
22190	The Set Up	Obie Trice Featuring Nate Dogg	null	null
22199	Yeah!	Usher Featuring Lil Jon & Ludacris	430708	5rb9QrpfcKFHM1EUbSIurX
22202	No Better Love	Young Gunz Featuring Rell	431673	1WcQ6epJR20iJtLeXpLfeP
22203	Some Girls (Dance With Women)	JC Chasez Featuring Dirt McGirt	276581	1mJkU57DxmxPrjd3l91HDD
22208	One Day At A Time	Tupac With Eminem Featuring The Outlawz	null	null
22209	Dude	Beenie Man Featuring Ms. Thing	281097	5XWjx5tHMsOI7BZh8wjeSu
22218	When The Sun Goes Down	Kenny Chesney & Uncle Kracker	null	null
22219	I Don't Wanna Know	Mario Winans Featuring P. Diddy & Enya	309484	null
22237	Ride Wit U	Joe Featuring G-Unit	1496519	28DDh8OK8Ls6dWEwz1Tm1A
22241	F.U.R.B.	Frankee	302391	1ME5P9cCGlUDKGRn1sXP0H
22245	Love Me Right (Oh Sheila)	Angel City Featuring Lara McAllen	6921665	6qCw1FGT0E6b3e44IKS8Om
22273	Culo	Pitbull Featuring Lil Jon	1490081	4tAru66VGVLWYjg90UV4vJ
22275	Tear It Up	Yung Wun Featuring DMX, Lil' Flip & David Banner	431722	7tSFBes4JG1eMBukE9ZJPs
22276	Jook Gal (Wine Wine)	Elephant Man	301607	4UHp3TyASkoK3Fvjk6W80o
22281	Move Ya Body	Nina Sky Featuring Jabba	312320	2ndnVdR8si7CW9T8vJRHyW
22289	Time's Up!	Jadakiss Featuring Nate Dogg	304022	3iQHtjDo1jgcbjUPsh3Dkb
22291	Get No Better	Cassidy Featuring Mashonda	298793	7g8SnbtUJ6XRXpl68qa9p2
22292	Whats Happnin!	Ying Yang Twins Featuring Trick Daddy	431622	6QVDBajBKQAz7RSS66k4vF
22305	Turn Me On	Kevin Lyttle Featuring Spragga Benz	305788	0RmXtDH1cBMGImRrmn5xL6
22306	Selfish	Slum Village Featuring Kanye West & John Legend	279605	7sZCAHP2duHwr5M5K7lHsb
22308	Still In Love	Teena Marie Featuring Baby	373040	4qD9gzZ4Z5A1D3jTTkNSac
22319	Locked Up	Akon Featuring Styles P.	278247	0YUrjFy4qFKOO5NhM9tYdV
22321	Diary	Alicia Keys Featuring Tony! Toni! Tone!	278600	5dxHF4lrDimKqnI3GaZUmC
22323	Whiskey Lullaby	Brad Paisley Featuring Alison Krauss	297053	4BXkf6yww23Vdju7E1fUrn
22325	Sunshine	Lil' Flip Featuring Lea	307297	7FH0VxmvgfPJWfvillVzfE
22326	Welcome Back	Mason Betha	null	2XQY54Im8VrO4sd2tAmiv4
22330	So Sexy	Twista Featuring R. Kelly	430584	2Hj9KZKzACUkCgd4tLcsvj
22342	Freaks	Play-N-Skillz Featuring Krayzie Bone & Adina Howard	341581	0VJJbnhwfaEa1K5UTERHVv
22348	Why?	Jadakiss Featuring Anthony Hamilton	304022	58LflM1owDAzQkYIL7ayCX
22354	My Place	Nelly Featuring Jaheim	312110	7E0JWvn76JdtJKfUfkBvfy
22378	Knuck If You Buck	Crime Mob Featuring Lil Scrappy	299759	2FZKZnPf8qTAGugiWEqMcA
22386	Storm	Lenny Kravitz Featuring Jay-Z	306952	6NMPiYoUmWBfcHY06CvNqB
22387	Broken	Seether Featuring Amy Lee	278593	26658g5gaViKD0e3UYAqPE
22394	How Did You Know?	Mynt Featuring Kim Sozzi	311993	7MEEkBKqwMLhvcfhF5fYun
22397	Car Wash	Christina Aguilera Featuring Missy Elliott	299251	4Pthfbs6lQNEUx1MmQMyax
22408	Hush	LL Cool J Featuring 7 Aurelius	276751	7wemmhBfxfCsjW9MkzftqA
22409	Tilt Ya Head Back	Nelly & Christina Aguilera	null	null
22420	Baby It's You	JoJo Featuring Bow Wow	304749	7ASfTRwy1Y26bEuOiP5Pxd
22423	Over And Over	Nelly Featuring Tim McGraw	312110	2Gfr96HuhYqGcteLv9XUJP
22425	Wonderful	Ja Rule Featuring R. Kelly & Ashanti	276599	4LMlDlaYjowGVlr3TV7bUA
22429	Westside Story	The Game Featuring 50 Cent	1490221	61GzG81BTR3pxEPOX24I1i
22439	1, 2 Step	Ciara Featuring Missy Elliott	299324	3x9LFpV6tzq0qWaBMvY2UT
22444	What U Gon' Do	Lil Jon & The East Side Boyz Featuring Lil Scrappy	307237	null
22451	Encore	Eminem Featuring Dr. Dre & 50 Cent	301722	null
22458	Bridging The Gap	Nas Featuring Olu Dara	276998	786p71HzCJ6qMYhM9dYEcC
22459	Lovers And Friends	Lil Jon & The East Side Boyz Featuring Usher & Ludacris	307237	5AIAG7J8iyxCrVyqSpeTUQ
22460	Soldier	Destiny's Child Featuring T.I. & Lil Wayne	300824	2rtBy1uuf8ktw8dtzJs9D1
22461	How We Do	The Game Featuring 50 Cent	1490221	4PmMVdIFpJTB9WQbmILf4p
22468	You're The One	Guerilla Black Featuring Mario Winans	303229	4dE56AhNEZC6nESs78HsQ3
22486	Some Cut	Trillville Featuring Cutty	430448	71mDjdeVK9sqXmamMHaAfX
22487	Rich Girl	Gwen Stefani Featuring Eve	303280	39qcvV4f0uqDMHxIkSb7tE
22488	Okay	Nivea Featuring Lil Jon & YoungBloodZ	312346	1e5ayf28RKanXy0NNJVANp
22498	Hold You Down	The Alchemist Featuring Prodigy, Illa Ghee & Nina Sky	379280	2yz2CyARn6rk8Kz1QLHeGh
22505	Baby	Fabolous Featuring Mike Shorey	276136	2FSQYGTyk8GTIaiRyAWu74
22506	Sugar (Gimme Some)	Trick Daddy Featuring Ludacris, Lil' Kim & Cee-Lo	430432	null
22514	Hope	Twista Featuring Faith Evans	430584	7IP8IvUuHshugIKiHmhdD2
22524	Goin Crazy	Natalie	277009	6HBMri6KIqh0vY1NaEGPPl
22527	Hate It Or Love It	The Game Featuring 50 Cent	1490221	2wGSgTmgSF3xjRrHkTc25R
22539	Signs	Snoop Dogg Featuring Charlie Wilson & Justin Timberlake	279664	4HSAJpNocVNJbwbQvtCMdO
22541	Down And Out	Cam'ron Featuring Kanye West & Syleena Johnson	275868	5mEwhCsqadBZIE7SSrv1gC
22550	Baby I'm Back	Baby Bash Featuring Akon	275566	3VBLBcal4M8BP8XV3l8QDD
22552	Across The Universe	Various Artists	277740	3PFn1unLOqLcCm8sWYo04G
22558	Girlfight	Brooke Valentine Featuring Lil Jon & Big Boi	297656	4nciVjcjmqWPLYiyGs1BHb
22562	Still Tippin'	Mike Jones Featuring Slim Thug & Paul Wall	311188	1jqARIDOovT45LDzxAQ6RA
22563	Hold You Down	Jennifer Lopez Featuring Fat Joe	304444	4DMvbvx8ZziaoW9QCnEueg
22568	Oh	Ciara Featuring Ludacris	299324	7i7UIbm5E0DD7aSOYvwp2v
22578	Cry Baby/Piece Of My Heart	Melissa Etheridge & Joss Stone	null	null
22579	Bitches Ain't S**t	Ben Folds	281188	null
22604	Hello Tomorrow	Squeak E. Clean Featuring Karen O.	null	6YU50PnvwrjNjPE20GzTNk
22605	MVP	Mary J. Blige Featuring The Game & 50 Cent	null	3r5aERXF5u9R31yy4nWeLB
22613	When You Tell Me That You Love Me	American Idol Finalists Season 4	null	null
22618	La Tortura	Shakira Featuring Alejandro Sanz	278867	5BSclXJTa9B0iURhUjZo50
22619	Give Me That	Webbie Featuring Bun B	431252	6EWZ8nbAYoGsjko5hfmdUe
22623	Da MVP	Mary J. Blige Featuring The Game & 50 Cent	null	3r5aERXF5u9R31yy4nWeLB
22625	Lose Control	Missy Elliott Featuring Ciara & Fat Man Scoop	311508	1ulAlG3x3jWtCCK2SI4qyL
22632	Errtime	Nelly Featuring Jung Tru & King Jacob	312110	4ibOHfQK8Zdea6ZI0ANZx4
22633	Feel Good Inc	Gorillaz/De La Soul	null	null
22634	Let Me Hold You	Bow Wow Featuring Omarion	297014	666NLsbWOUP3Lo0Ji5U0FS
22640	Get It Poppin'	Fat Joe Featuring Nelly	302021	3zdDxhDo5SycC7XSAPfdjv
22646	Pimpin' All Over The World	Ludacris Featuring Bobby Valentino	308504	6VixoRqnikN4QqegoKUSbH
22653	Energy	Natalie Featuring Baby Bash	277009	7B42GdidcsaQdJCBiPtzSW
22655	So Seductive	Tony Yayo Featuring 50 Cent	430249	12gBGNIMNwXnr2yTMHmawU
22670	Playa's Only	R. Kelly Featuring The Game	277270	3JV9Hs3iTF4UhTIkN054i4
22682	Badd	Ying Yang Twins Featuring Mike Jones & Mr. ColliPark	431622	1Epb6Kfe3GTgKrrWs1Y4Wy
22686	Sgt. Pepper's Lonely Hearts Club Band	Paul McCartney With U2	null	2OvVlK6eRwGNRxX9CWYFkg
22688	And Then What	Young Jeezy Featuring Mannie Fresh	431677	5EoobjvWYSRwoPnhRojf5c
22698	Like You	Bow Wow Featuring Ciara	297014	4rvSqlJCW4CvLFPRF9YH4c
22701	I'm A King	P$C Featuring T.I. & Lil Scrappy	277118	5h21AlYy4mgHfQp9jUAUGi
22702	Charlie Last Name: Wilson	Charlie Wilson	299001	null
22708	Gotta Make It	Trey Songz Featuring Twista	430421	4xONUhRpKk1UIBsCSdviQo
22721	Sittin' Sidewayz	Paul Wall Featuring Big Pokey	328415	0ZVPhYF4fPq4U3bMAx4szQ
22726	Shake	Ying Yang Twins Featuring Pitbull	431622	1ZKKdGaFNy2dOMHRgkW93Y
22734	Girl Tonite	Twista Featuring Trey Songz	430584	57pxD7kd6C4R9dvNVuDssv
22742	I Think They Like Me	Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow	300740	5a4AQWs84xeEyYUd1iC2Pn
22743	Stay Fly	Three 6 Mafia Featuring Young Buck & Eightball & MJG	419565	5FGs2enRe23RODlTmGYbX6
22753	I'm Feeling You	Santana Featuring Michelle Branch & The Wreckers	278142	0n3hdlinZYNly8NqAtvJHu
22760	Here We Go	Trina Featuring Kelly Rowland	430452	15sJZaf5FgWNDss5E5Rs7s
22770	I Don't Care	Ricky Martin Featuring Fat Joe & Amerie	365051	3vTqPhv0H8A00sOOJCdjfS
22784	Hear 'Em Say	Kanye West Featuring Adam Levine	276709	null
22793	Turn It Up	Chamillionaire Featuring Lil' Flip	298913	3KcsyKN0GyGQYGZJJhIx3L
22800	Heard 'Em Say	Kanye West Featuring Adam Levine	276709	6yIjtVtnOBeC8SwdVHzAuF
22802	Check On It	Beyonce Featuring Slim Thug	281569	6chmIekFMDwd85b4NYhy46
22803	Grillz	Nelly Featuring Paul Wall, Ali & Gipp	312110	5tXEx6JhF9FkP1fBlgFlCl
22817	Unpredictable	Jamie Foxx Featuring Ludacris	304140	3UNrtRxBBlWE70SjxnOo02
22824	Nasty Girl	The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm	null	4GIsskMpViPkt0uzPJTJSp
22825	Hit The Floor	Twista Featuring Pitbull	430584	6zfzK1Df0R5y3PrTzIAwlv
22826	Ella Y Yo	Aventura Featuring Don Omar	280317	1so3Diwy9pt9q6lHWINlfX
22829	Shake That	Eminem Featuring Nate Dogg	301722	0fGh0trRN1xz3s41r7V5ce
22831	Fresh Azimiz	Bow Wow Featuring J-Kwon & Jermaine Dupri	297014	null
22836	Georgia	Ludacris & Field Mob Featuring Jamie Foxx	null	null
22838	I'm N Luv (Wit A Stripper)	T-Pain Featuring Mike Jones	277474	1lih9AUGlOI2qbAkptdBsr
22861	Beep	The Pussycat Dolls Featuring will.i.am	418902	5TXNLJ2EENAt3Tf9MX4kT2
22866	What I've Been Looking For	Lucas Gabreel & Ashley Tisdale	null	null
